Id,capture_date,capture_window,phytometer_plant,taxon,nectar_robber,male,female,adult,intertegular_distance,fulcrum_length,prementum_length,labellum_lenght,forewing_length,proboscis_length,labellum_prementum_ratio,comment
84,23.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0279,0,0.9784,0.5294,4.0445,1.508,0.541,
25,24.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0964,0,1.0135,0.5481,4.3349,1.562,0.541,
25,24.06.2016,8,Radish,Lasioglossum pauxillum,0,0,1,1,1.0673,0,1.0154,0.5489,4.4677,1.564,0.541,
2,28.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.1189,0,1.0164,0.5494,4.3481,1.566,0.541,
47,28.06.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,1.0369,0,0.9866,0.534,4.1891,1.521,0.541,
47,28.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0249,0,0.9881,0.5349,4.3066,1.523,0.541,
71,07.07.2016,8,Radish,Lasioglossum pauxillum,0,0,1,1,1.0294,0,1.0197,0.5518,4.3561,1.572,0.541,
25,24.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0118,0,0.9989,0.5395,4.3172,1.538,0.54,
2,28.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.1766,0,1.0423,0.5624,4.426,1.605,0.54,
47,28.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0552,0,1.0299,0.5563,4.311,1.586,0.54,
2,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0654,0,1.0686,0.5767,4.7523,1.645,0.54,
17,29.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0268,0,0.9874,0.5333,2.953,1.521,0.54,
17,29.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.1245,0,1.0309,0.5569,4.5445,1.588,0.54,
47,04.07.2016,9,Radish,Lasioglossum pauxillum,0,0,1,1,1.0575,0,0.9837,0.5316,4.2935,1.515,0.54,
71,07.07.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0171,0,1.0252,0.5541,4.3521,1.579,0.54,
2,07.07.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0032,0,1.0058,0.5433,4.4893,1.549,0.54,
2,23.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0895,0,0.9855,0.5315,4.3163,1.517,0.539,
2,23.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0408,0,0.9872,0.5324,4.3456,1.52,0.539,
2,28.06.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,1.1399,0,1.0311,0.5562,4.5337,1.587,0.539,
2,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0266,0,1.0122,0.5451,4.3837,1.557,0.539,
71,28.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0596,0,1.0173,0.5479,4.4689,1.565,0.539,
39,04.07.2016,8,Radish,Lasioglossum pauxillum,0,0,1,1,1.1014,0,1.0169,0.5482,4.5025,1.565,0.539,
84,07.07.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,0.99,0,0.9932,0.5356,4.2083,1.529,0.539,
52,22.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.024,0,0.9959,0.5354,4.4309,1.531,0.538,
7,24.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.1123,0,1.0145,0.5461,4.349,1.561,0.538,
8,28.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,0.9705,0,0.9711,0.5222,4.151,1.493,0.538,
71,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.2478,0,1.1159,0.6009,5.1372,1.717,0.538,
47,28.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0848,0,1.0143,0.5455,4.4234,1.56,0.538,
59,04.07.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0828,0,0.9862,0.5304,4.3661,1.517,0.538,
84,23.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0346,0,0.9953,0.534,4.2353,1.529,0.537,
84,23.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.2088,0,1.0719,0.5756,4.8869,1.648,0.537,
25,24.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.1205,0,1.0135,0.5446,4.6685,1.558,0.537,
2,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.1282,0,1.0521,0.5646,4.6233,1.617,0.537,
2,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0263,0,1.0332,0.555,4.4533,1.588,0.537,
73,29.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0334,0,1.0237,0.5499,4.2284,1.574,0.537,
56,04.07.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,0.8231,0,0.8603,0.4621,3.5183,1.322,0.537,
2,07.07.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.1232,0,1.0198,0.5478,4.6246,1.568,0.537,
59,15.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.1108,0,1,0.5355,4.2716,1.536,0.536,
84,23.06.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,1.1098,0,1.0634,0.5696,4.6844,1.633,0.536,
41,24.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0896,0,1.0024,0.5374,4.3631,1.54,0.536,
41,24.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.1436,0,1.035,0.5548,4.7375,1.59,0.536,
25,24.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0137,0,1.0054,0.5389,4.3811,1.544,0.536,
56,24.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,0.9999,0,0.9747,0.5228,4.1931,1.498,0.536,
2,28.06.2016,8,Radish,Lasioglossum pauxillum,0,0,1,1,1.0882,0,1.0131,0.5432,4.3684,1.556,0.536,
84,07.07.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.0401,0,0.9992,0.5356,4.3605,1.535,0.536,
25,24.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0059,0,0.9305,0.4974,4.0897,1.428,0.535,
25,24.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.1487,0,1.0416,0.557,4.7928,1.599,0.535,
17,29.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0464,0,0.9877,0.5288,4.3963,1.517,0.535,
73,29.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,0.9485,0,0.9556,0.5116,4.1138,1.467,0.535,
85,23.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.1342,0,0.9583,0.5121,4.2699,1.47,0.534,
84,23.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0495,0,0.9878,0.5277,4.3712,1.516,0.534,
2,23.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0394,0,0.9472,0.5055,4.255,1.453,0.534,
30,24.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.0882,0,1.0318,0.5509,4.6334,1.583,0.534,
2,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,0.8866,0,0.8909,0.4756,3.6659,1.367,0.534,
48,23.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.2448,0,1.1,0.586,5.1104,1.686,0.533,
41,24.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0771,0,1.0014,0.5337,4.4179,1.535,0.533,
25,24.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0961,0,1.0182,0.5422,4.6013,1.56,0.533,
25,24.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,0.9736,0,0.9351,0.4987,4.1599,1.434,0.533,
59,28.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,0.9949,0,0.9211,0.4905,4.1871,1.412,0.533,
11,22.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0033,0,1.021,0.5434,4.4516,1.564,0.532,
25,24.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.0515,0,1.0077,0.5363,4.3821,1.544,0.532,
39,28.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.1227,0,1.0376,0.5523,4.53,1.59,0.532,
17,29.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.1249,0,1.0505,0.5586,4.5701,1.609,0.532,
2,23.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0394,0,0.9862,0.5232,4.1082,1.509,0.531,
2,28.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0628,0,0.997,0.5298,4.3016,1.527,0.531,
2,28.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0794,0,1.0457,0.5549,4.6714,1.601,0.531,
17,29.06.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,1.1014,0,1.0269,0.5448,4.5145,1.572,0.531,
59,15.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.1395,0,0.981,0.5202,4.1474,1.501,0.53,
59,28.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.1162,0,1.0309,0.5464,4.534,1.577,0.53,
56,24.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,0.9852,0,1.0056,0.5315,4.3737,1.537,0.529,
71,28.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0048,0,1.022,0.5402,4.4962,1.562,0.529,
56,04.07.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0945,0,1.0098,0.534,4.4647,1.544,0.529,
41,24.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0226,0,0.9867,0.5207,4.3746,1.507,0.528,
41,24.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0529,0,0.9762,0.5159,4.5232,1.492,0.528,
59,28.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,0.9907,0,1.0236,0.5409,4.3884,1.565,0.528,
41,24.06.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,1.1141,0,1.0361,0.5461,4.584,1.582,0.527,
47,15.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0747,0,0.9707,0.5103,4.0833,1.481,0.526,
56,04.07.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.109,0,1.0478,0.5507,4.7203,1.599,0.526,
59,04.07.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.0959,0,1.015,0.5341,4.5072,1.549,0.526,
84,07.07.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,1.0323,0,1.0026,0.5277,4.5093,1.53,0.526,
85,23.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0836,0,1.008,0.5289,4.133,1.537,0.525,
59,28.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.1318,0,1.017,0.5335,4.5291,1.551,0.525,
59,28.06.2016,1,Radish,Lasioglossum pauxillum,0,0,1,1,0.969,0,1.0115,0.5313,4.5161,1.543,0.525,
59,28.06.2016,1,Radish,Lasioglossum pauxillum,0,0,1,1,0.9618,0,0.9517,0.5,4.1503,1.452,0.525,
17,29.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,0.9801,0,1.0073,0.5289,4.4401,1.536,0.525,
73,29.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,0.9349,0,0.9106,0.478,3.8107,1.389,0.525,
83,23.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.1158,0,1.0568,0.554,4.7985,1.611,0.524,
39,28.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.0746,0,1.0036,0.5245,4.4231,1.528,0.523,
59,28.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,0.9838,0,0.9906,0.5169,4.3504,1.508,0.522,
47,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0376,0,1.0557,0.5512,4.397,1.607,0.522,
41,24.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0518,0,1.0054,0.5227,4.4777,1.528,0.52,
52,29.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,0.963,0,0.9582,0.4975,4.0686,1.456,0.519,
17,29.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0499,0,1.0246,0.5314,4.6325,1.556,0.519,
25,24.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0339,0,0.9732,0.5043,4.3651,1.478,0.518,
39,28.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.0472,0,0.9958,0.5162,4.2783,1.512,0.518,
30,24.06.2016,1,Radish,Lasioglossum pauxillum,0,0,1,1,1.0862,0,0.9558,0.4944,4.4705,1.45,0.517,
71,23.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0503,0,1.0074,0.518,4.313,1.525,0.514,
73,22.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.1768,0,1.0835,0.5539,4.9385,1.637,0.511,
56,24.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0461,0,0.9739,0.4965,4.4592,1.47,0.51,
39,28.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,0.9961,0,0.973,0.4964,4.3374,1.469,0.51,
84,23.06.2016,1,Radish,Lasioglossum pauxillum,0,0,1,1,NA,0,1.0129,0.5158,4.4508,1.529,0.509,
25,24.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.0878,0,1.0298,0.5243,4.6869,1.554,0.509,
85,23.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0798,0,1.0197,0.5185,4.6275,1.538,0.508,
56,24.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0428,0,0.9645,0.4892,4.2668,1.454,0.507,
73,06.07.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,0.9079,0,0.9074,0.4602,3.9464,1.368,0.507,
47,04.07.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0899,0,1.0219,0.5171,4.5476,1.539,0.506,
7,24.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0692,0,1.0908,0.5509,4.7156,1.642,0.505,
17,29.06.2016,8,Radish,Lasioglossum pauxillum,0,0,1,1,0.9779,0,0.9924,0.4997,4.2602,1.492,0.504,
47,04.07.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,0.959,0,0.9625,0.4837,3.9361,1.446,0.503,
41,24.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,0.9432,0,0.9563,0.4786,3.9267,1.435,0.5,
47,28.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,NA,0,0.9417,0.4711,4.1198,1.413,0.5,
59,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0175,0,0.9452,0.4704,4.2784,1.416,0.498,
71,07.07.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.1024,0,1.0056,0.5001,4.4114,1.506,0.497,
56,24.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,0.9562,0,0.9742,0.4808,4.1814,1.455,0.494,
2,28.06.2016,8,Radish,Lasioglossum pauxillum,0,0,1,1,0.9538,0,0.982,0.483,4.158,1.465,0.492,
2,23.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.053,0,1.0097,0.4954,4.588,1.505,0.491,
56,11.07.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0134,0,0.9649,0.4723,4.3035,1.437,0.489,
59,28.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.1262,0,1.0311,0.5002,4.6103,1.531,0.485,
85,23.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,0.9747,0,0.9208,0.4459,NA,1.367,0.484,
56,04.07.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0068,0,1.0096,0.489,4.428,1.499,0.484,
71,28.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0048,0,0.9427,0.4468,4.3447,1.39,0.474,
59,04.07.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0262,0,0.9842,0.4661,4.4813,1.45,0.474,
85,23.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,0.9589,0,0.9197,0.4341,3.9849,1.354,0.472,
71,28.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.0767,0,0.9953,0.4694,4.1456,1.465,0.472,
85,23.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,NA,0,0.98,0.4614,4.2215,1.441,0.471,
71,07.07.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,1.0656,0,1.024,0.4824,4.4805,1.506,0.471,
71,07.07.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.098,0,1.0505,0.4946,4.5779,1.545,0.471,
71,28.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.076,0,0.9657,0.4529,4.2427,1.419,0.469,
8,28.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,0.9572,0,0.9473,0.4415,NA,1.389,0.466,
11,29.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.1222,0,1.0021,0.4657,4.3483,1.468,0.465,
59,04.07.2016,1,Radish,Lasioglossum pauxillum,0,0,1,1,1.0585,0,0.9998,0.4648,4.382,1.465,0.465,
40,23.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.1414,0,1.0669,0.4929,4.8903,1.56,0.462,
17,29.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0861,0,0.9701,0.4455,4.4232,1.416,0.459,
28,22.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.3458,0,1.0621,0.4846,5.3082,1.547,0.456,
2,28.06.2016,8,Radish,Lasioglossum pauxillum,0,0,1,1,1.0544,0,1.0127,0.455,4.3055,1.468,0.449,
17,29.06.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,0.9404,0,0.9376,0.4168,4.1019,1.354,0.445,
25,24.06.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,1.1597,0,1.093,0.4798,4.7499,1.573,0.439,
47,28.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,0.9926,0,0.9867,0.4317,4.3606,1.418,0.438,
71,07.07.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,0.9852,0,0.9438,0.4114,4.0083,1.355,0.436,
59,28.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.0776,0,0.9835,0.426,4.4303,1.41,0.433,
52,29.06.2016,9,Radish,Lasioglossum pauxillum,0,0,1,1,0.9731,0,0.9438,0.4079,3.8331,1.352,0.432,
7,24.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,NA,0,1.0125,0.4365,4.2973,1.449,0.431,
71,28.06.2016,9,Radish,Lasioglossum pauxillum,0,0,1,1,1.0594,0,1.0014,0.4303,4.2299,1.432,0.43,
25,24.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.1269,0,1.0623,0.4488,4.5459,1.511,0.422,
2,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0267,0,0.9937,0.4174,4.3773,1.411,0.42,
2,28.06.2016,9,Radish,Lasioglossum pauxillum,0,0,1,1,1.0231,0,0.9567,0.3974,4.1331,1.354,0.415,
8,28.06.2016,9,Radish,Lasioglossum pauxillum,0,0,1,1,1.0297,0,0.9776,0.4006,4.356,1.378,0.41,
59,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.1673,0,1.0714,0.4369,4.9053,1.508,0.408,
2,28.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0384,0,0.976,0.3974,4.1836,1.373,0.407,
59,28.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,1.1595,0,1.0188,0.4129,4.5978,1.432,0.405,
84,23.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.151,0,1.0668,0.4201,4.8329,1.487,0.394,
2,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0098,0,1.0251,0.3964,4.3935,1.422,0.387,
59,28.06.2016,1,Radish,Lasioglossum pauxillum,0,0,1,1,1.0656,0,0.9536,0.3654,4.3058,1.319,0.383,
71,28.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,0.9913,0,1.0233,0.3867,4.4459,1.41,0.378,
59,28.06.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,1.1048,0,1.0358,0.3918,4.5323,1.428,0.378,
59,04.07.2016,1,Radish,Lasioglossum pauxillum,0,0,1,1,1.1416,0,1.0398,0.3891,4.6093,1.429,0.374,
59,04.07.2016,1,Radish,Lasioglossum pauxillum,0,0,1,1,0.8802,0,0.9302,0.3408,4.0929,1.271,0.366,
85,23.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.1242,0,1.0214,0.3694,4.5084,1.391,0.362,
25,24.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.0444,0,0.996,0.353,4.2647,1.349,0.354,
11,29.06.2016,5,Radish,Lasioglossum pauxillum,0,0,1,1,0.9542,0,0.9688,0.3396,4.2428,1.308,0.351,
56,11.07.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,0.89,0,0.8983,0.3141,3.7865,1.212,0.35,
39,28.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,0.9227,0,0.8556,0.2976,3.8202,1.153,0.348,
59,28.06.2016,1,Radish,Lasioglossum pauxillum,0,0,1,1,1.0146,0,0.9156,0.3172,4.3741,1.233,0.346,
11,29.06.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,0.9493,0,0.9356,0.3235,NA,1.259,0.346,wing margin slightly damaged: perhaps an old individual
56,04.07.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.062,0,0.9869,0.3372,4.4209,1.324,0.342,
59,28.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0775,0,0.9489,0.3234,4.4247,1.272,0.341,
25,24.06.2016,7,Radish,Lasioglossum pauxillum,0,0,1,1,1.0784,0,1.011,0.3392,4.5001,1.35,0.336,
59,28.06.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,NA,0,0.8742,0.2934,3.0355,1.168,0.336,bad measure
56,04.07.2016,2,Radish,Lasioglossum pauxillum,0,0,1,1,1.0748,0,1.0169,0.3406,4.4996,1.358,0.335,
56,04.07.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.0772,0,1.0113,0.3355,4.5188,1.347,0.332,
39,28.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.0327,0,0.9983,0.3299,4.3638,1.328,0.33,
17,29.06.2016,3,Radish,Lasioglossum pauxillum,0,0,1,1,1.0919,0,1.0168,0.3056,4.3979,1.322,0.301,
59,28.06.2016,1,Radish,Lasioglossum pauxillum,0,0,1,1,1.0405,0,0.8986,0.2691,4.3278,1.168,0.299,
39,28.06.2016,6,Radish,Lasioglossum pauxillum,0,0,1,1,1.0963,0,1.0135,0.2945,4.3727,1.308,0.291,
8,15.06.2016,4,Radish,Lasioglossum pauxillum,0,0,1,1,1.1522,0,1.0104,0.23,4.3486,1.24,0.228,
85,07.07.2016,6,Radish,Lasioglossum villosulum,0,1,0,1,1.0441,0,1.0412,1.0127,4.6133,2.054,0.973,
41,24.06.2016,2,Radish,Chelostoma rapunculi,0,0,1,1,1.5363,0,1.1995,1.7444,5.9978,2.944,1.454,
27,22.06.2016,5,Radish,Osmia caerulescens,0,0,1,1,2.0206,0,1.7061,2.9089,5.8577,4.615,1.705,
53,01.07.2016,9,Radish,Osmia caerulescens,0,0,1,1,2.5307,0,2.1199,5.2459,7.1967,7.366,2.475,
41,24.06.2016,3,Radish,Osmia leucomelana,0,0,1,1,1.3651,0,1.0867,NA,5.2823,NA,NA,
41,24.06.2016,2,Radish,Andrena bicolor,0,0,1,1,1.6904,0,NA,NA,6.9945,NA,NA,
41,24.06.2016,4,Radish,Andrena bicolor,0,0,1,1,1.9096,0,1.474,0.6496,7.4737,2.124,0.441,
25,24.06.2016,2,Radish,Andrena bicolor,0,0,1,1,1.7701,0,1.3591,0.5867,7.4101,1.946,0.432,
84,23.06.2016,2,Radish,Andrena bicolor,0,0,1,1,1.8363,0,1.3822,0.5945,7.5916,1.977,0.43,
40,23.06.2016,1,Radish,Andrena bicolor,0,0,1,1,1.7957,0,1.5758,0.6541,7.7672,2.23,0.415,
84,23.06.2016,2,Radish,Andrena bicolor,0,0,1,1,1.684,0,1.4494,0.5808,7.0984,2.03,0.401,
85,23.06.2016,6,Radish,Andrena bicolor,0,0,1,1,1.7794,0,1.4195,0.5699,7.2447,1.989,0.401,
17,22.06.2016,2,Radish,Andrena bicolor,0,1,0,1,1.3005,0,1.2606,0.4796,5.9428,1.74,0.38,
40,23.06.2016,1,Radish,Andrena bicolor,0,0,1,1,1.7852,0,1.5482,0.5769,7.2795,2.125,0.373,
53,22.06.2016,1,Radish,Andrena bicolor,0,0,1,1,1.9589,0,1.6205,0.5745,7.6939,2.195,0.355,
59,15.06.2016,4,Radish,Apis mellifera,0,0,1,1,2.956,0,1.6878,4.0566,9.008,5.744,2.403,
41,15.06.2016,1,Radish,Apis mellifera,0,0,1,1,3.0159,0,1.6698,4.2532,9.3119,5.923,2.547,
47,15.06.2016,7,Radish,Apis mellifera,0,0,1,1,2.9687,0,1.6462,4.1233,9.197,5.77,2.505,
47,15.06.2016,7,Radish,Apis mellifera,0,0,1,1,3.226,0,1.7377,4.2975,9.4937,6.035,2.473,tongue broken
25,15.06.2016,10,Radish,Apis mellifera,0,0,1,1,3.2177,0,1.6722,4.2658,9.4192,5.938,2.551,
8,15.06.2016,7,Radish,Apis mellifera,0,0,1,1,3.2241,0,1.7062,4.1467,9.2332,5.853,2.43,
19,17.06.2016,4,Radish,Apis mellifera,0,0,1,1,3.1828,0,1.7033,4.2186,9.2487,5.922,2.477,
19,17.06.2016,4,Radish,Apis mellifera,0,0,1,1,3.622,0,1.7378,4.2332,9.1195,5.971,2.436,
19,17.06.2016,4,Radish,Apis mellifera,0,0,1,1,3.366,0,1.6756,4.2075,9.2242,5.883,2.511,
19,17.06.2016,7,Radish,Apis mellifera,0,0,1,1,3.1631,0,1.6053,4.1616,9.3569,5.767,2.592,
19,17.06.2016,7,Radish,Apis mellifera,0,0,1,1,3.2195,0,1.6123,4.1129,9.2313,5.725,2.551,
19,17.06.2016,7,Radish,Apis mellifera,0,0,1,1,3.247,0,1.6142,4.2195,9.6166,5.834,2.614,
19,17.06.2016,7,Radish,Apis mellifera,0,0,1,1,3.2898,0,NA,NA,9.3538,NA,NA,
19,17.06.2016,7,Radish,Apis mellifera,0,0,1,1,3.0473,0,1.6643,3.9938,9.271,5.658,2.4,
19,17.06.2016,7,Radish,Apis mellifera,0,0,1,1,3.228,0,1.6869,4.365,9.4497,6.052,2.588,
19,17.06.2016,10,Radish,Apis mellifera,0,0,1,1,3.1944,0,1.7022,4.3344,9.0396,6.037,2.546,
48,17.06.2016,1,Radish,Apis mellifera,0,0,1,1,3.2198,0,1.5884,4.1393,9.3059,5.728,2.606,
48,17.06.2016,4,Radish,Apis mellifera,0,0,1,1,3.2852,0,1.6457,4.225,9.1993,5.871,2.567,
48,17.06.2016,4,Radish,Apis mellifera,0,0,1,1,3.0497,0,1.6202,4.0355,9.1445,5.656,2.491,
48,17.06.2016,4,Radish,Apis mellifera,0,0,1,1,3.0275,0,1.5943,4.0957,9.1035,5.69,2.569,
84,19.06.2016,1,Radish,Apis mellifera,0,0,1,1,3.1119,0,1.6528,4.1981,9.2144,5.851,2.54,
