SEN.2;SEN;Nr_SISF;Rank;Taxon_name;Authority;Subfamily;Family;Fern;Gymnosperm;Primitive_Angiosperm;Monocot;Eudicot;Garden_functional_group;Crop_use;Growth_form;Growth_form_simple;Liana;Carnivorous;Parasitic;Height_m;Leaf_duration;Pollination_mode;Structural_blossom_class;Tube_or_spur_present;Ressource;Visual_attraction;Alighting;Pollen_deposition_reception;Displaying_pollen;Pollinator_behaviour;Tube_spur_length_mm;Corolla_or_substitute_length_mm;Flower_diametre_mm;Inflorescence_diameter_mm;Coloured_bracts_or_substitute;Coloured_bract_lenght_mm;Brown_Drab;Green;Blue;Red;Orange;White;Yellow;Violet;Purpur_Magenta;Rose;January;February;March;April;May;June;July;August;September;October;November;December;Flower_onset;Months_flowering;Naturalization_status;Young_species;Freisetzungsverordnung;Black_list;Watch_list;Ecological_group;Red_list_CH;Red_list_MP;Red_list_MP2;IndigenatCH;Origin_status;Geographic_range_CHECK;Note
5265;5265;370300;sp;Satureja hortensis;L.;NA;Lamiaceae;0;0;0;0;1;crop;1;therophyte;annual plant;0;0;0;25;deciduous;biotic;gullet;1;NP;both_lips;lower_lip_or_carina;nototribic;hidden;alighting_forcing;3;7;NA;NA;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;archeophyte;0;0;0;0;weeds_ruderal_plants;NT;NT;NT;AC;1;C2b;
5355;5355;376000;sp;Saxifraga tridactylites;L.;NA;Saxifragaceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;0.2;pre-summergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;3;5;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;March;3;idiochorophyte;0;0;0;0;pioneer_plant_low_elevations;LC;LC;LC;I;0;C1;
5421;5421;381100;sp;Scorzonera hispanica;L.;Cichorioideae;Asteraceae;0;0;0;0;1;crop;1;therophyte;annual plant;0;0;0;1.3;partly_wintergreen;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;NA;30;NA;45;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;June;3;indigenous_or_neophyte;0;0;0;0;weeds_ruderal_plants;DD;DD;DD;NC;1;B6a;
NA;NA;NA;sp;Sechium edule;(Jacq.) Sw.;NA;Cucurbitaceae;0;0;0;0;1;crop;1;therophyte;annual plant;1;0;0;4;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;2;4;NA;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;July;4;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A1;
5465;5465;384300;sp;Sedum hispanicum;L.;NA;Crassulaceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;0.15;wintergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;5;15;NA;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;July;1;indigenous_or_neophyte;0;0;0;0;pioneer_plant_low_elevations;LC;LC;LC;I;0;C2b;
5552;5552;390500;sp;Senecio vulgaris;L.;Asteroideae;Asteraceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;0.4;wintergreen_deciduous;biotic;brush;1;NP;diffuse;diffuse;diffuse_outside;open;alighting;4;6;NA;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;A;0;C2b;
5593;5593;393100;sp;Setaria italica;(L.) P. Beauv.;NA;Poaceae;0;0;0;1;0;spontanous;0;therophyte;annual plant;0;0;0;1.5;deciduous;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;archeophyte;1;0;0;0;weeds_ruderal_plants;VU;VU;VU;AC;1;C2b;
5589;5589;393200;sp;Setaria pumila;(Poir.) Roem. & Schult.;NA;Poaceae;0;0;0;1;0;spontanous;0;therophyte;annual plant;0;0;0;0.45;deciduous;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;A;0;A4a;
5594;5594;393300;sp;Setaria verticillata;(L.) P. Beauv.;NA;Poaceae;0;0;0;1;0;spontanous;0;therophyte;annual plant;0;0;0;0.6;deciduous;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;archeophyte;0;0;0;0;weeds_ruderal_plants;LC;VU;VU;A;0;A0;
5596;5596;393500;sp;Setaria viridis;(L.) P. Beauv.;NA;Poaceae;0;0;0;1;0;spontanous;0;therophyte;annual plant;0;0;0;0.6;deciduous;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;A;0;C2b;
5597;5597;393600;sp;Sherardia arvensis;L.;NA;Rubiaceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;0.4;deciduous_wintergreen;biotic;stielteller;1;NP;margin;margin;central_inside;open;alighting;5;1.5;3;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;May;6;indigenous_or_archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;C2;
5663;5663;397800;sp;Silybum marianum;(L.) Gaertn.;Carduoideae;Asteraceae;0;0;0;0;1;annual_border_flower;0;therophyte;annual plant;0;0;0;1.5;wintergreen;biotic;brush;1;NP;diffuse;diffuse;diffuse_outside;open;alighting;25;35;NA;50;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;archeophyte;0;0;0;0;weeds_ruderal_plants;EN;EN;EN;AC;1;C2;
5665;5665;397900;sp;Sinapis alba;L.;NA;Brassicaceae;0;0;0;0;1;groundcover_structure;0;therophyte;annual plant;0;0;0;0.6;deciduous;biotic;dish_bowl;0;NP;margin;margin;diffuse_inside;half_hidden;alighting;0;10;14;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;June;5;archeophyte;1;0;0;0;weeds_ruderal_plants;NT;NT;NT;A;0;C2b;
5688;5688;400000;sp;Solanum melongena;L.;NA;Solanaceae;0;0;0;0;1;crop;1;therophyte;annual plant;0;0;0;2;deciduous;biotic;bell_trumpet;0;P;corolla_or_substitute;more_exact;central_inside;open;buzz_pollination;0;40;45;NA;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;June;3;neophyte;0;0;0;0;weeds_ruderal_plants;DD;DD;DD;NC;1;A4b;
NA;NA;NA;sp;Solanum muricatum;Aiton;NA;Solanaceae;0;0;0;0;1;crop;1;therophyte;annual plant;0;0;0;2;deciduous;biotic;bell_trumpet;0;P;corolla_or_substitute;more_exact;central_inside;open;buzz_pollination;0;20;40;NA;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;May;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A1;
5692;5692;400100;sp;Solanum nigrum;L.;NA;Solanaceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;1;deciduous;biotic;bell_trumpet;0;P;corolla_or_substitute;more_exact;central_inside;open;buzz_pollination;0;5;12;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;June;5;indigenous_or_archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B3;
NA;NA;NA;sp;Solanum sisymbriifolium;Lam.;NA;Solanaceae;0;0;0;0;1;crop;1;therophyte;annual plant;0;0;0;1;deciduous;biotic;bell_trumpet;0;P;corolla_or_substitute;more_exact;central_inside;open;buzz_pollination;0;10;35;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;June;3;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A1;
NA;NA;NA;sp;Solenostemon scutellarioides;(L.) R. Br.;NA;Lamiaceae;0;0;0;0;1;annual_border_flower;0;therophyte;annual plant;0;0;0;0.8;deciduous;biotic;gullet;1;NP;both_lips;lower_lip_or_carina;nototribic;hidden;alighting_forcing;3;6;6;NA;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;September;5;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A4b;
5721;5721;401800;sp;Sonchus asper;Hill;Cichorioideae;Asteraceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;1;decidous_partly_wintergreen;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;10;10;NA;15;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;June;5;indigenous_or_archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B6;
5723;5723;401900;sp;Sonchus oleraceus;L.;Cichorioideae;Asteraceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;1;decidous_partly_wintergreen;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;10;10;NA;15;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;June;5;archeophyte;1;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;B6;
5746;5746;402760;sp;Sorghum bicolor;(L.) Moench;NA;Poaceae;0;0;0;1;0;crop;1;therophyte;annual plant;0;0;0;6;deciduous;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neophyte;1;0;0;0;NA;NA;NA;NA;NC;1;A3c;
5768;5768;404900;sp;Spinacia oleracea;L.;NA;Amaranthaceae;0;0;0;0;1;crop;1;therophyte;annual plant;0;0;0;1;deciduous_wintergreen;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;archeophyte;1;0;0;0;weeds_ruderal_plants;(DD);(DD);(DD);NC;1;B6;
5820;5820;407800;sp;Stellaria media;(L.) Vill.;Alsinoideae;Caryophyllaceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;0.4;deciduous_wintergreen;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;5;8;NA;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;January;12;indigenous_or_archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;C1;
NA;NA;NA;sp;Stevia rebaudiana;(Bertoni) Bertoni;Asteroideae;Asteraceae;0;0;0;0;1;crop;1;therophyte;annual plant;0;0;0;0.45;deciduous;biotic;stielteller;1;NP;margin;margin;central_inside;hidden;alighting;4;4;NA;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;October;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A1;
NA;NA;411130;sp;Tagetes erecta;L.;Asteroideae;Asteraceae;0;0;0;0;1;annual_border_flower;0;therophyte;annual plant;0;0;0;1.5;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;12;40;NA;120;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A1;
5870;5870;411160;sp;Tagetes patula;L.;Asteroideae;Asteraceae;0;0;0;0;1;annual_border_flower;0;therophyte;annual plant;0;0;0;0.5;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;12;40;NA;80;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;June;6;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A2a;
NA;NA;NA;sp;Tagetes tenuifolia;Cav.;Asteroideae;Asteraceae;0;0;0;0;1;annual_border_flower;0;therophyte;annual plant;0;0;0;0.8;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;4;15;NA;25;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A1;
5919;5919;414600;sp;Tetragonia tetragonoides;(Pall.) Kuntze;NA;Aizoaceae;0;0;0;0;1;crop;1;therophyte;annual plant;0;0;0;0.3;deciduous;biotic;dish_bowl;0;NP;diffuse;diffuse;diffuse_inside;open;primitive;0;2;4;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;neophyte;0;0;0;0;NA;NA;NA;NA;N;1;C2;
NA;NA;NA;sp;Thunbergia alata;Bojer ex Sims;NA;Acanthaceae;0;0;0;0;1;annual_border_flower;0;therophyte;annual plant;1;0;0;2.4;deciduous;biotic;gullet;1;NP;both_lips;lower_lip_or_carina;nototribic;hidden;alighting_forcing;4;45;40;NA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A3b;
NA;NA;NA;sp;Tithonia rotundifolia;(Mill.) S.F.Blake;Asteroideae;Asteraceae;0;0;0;0;1;annual_border_flower;0;therophyte;annual plant;0;0;0;3;deciduous;biotic;dish_bowl;1;NP;diffuse;diffuse;diffuse_inside;open;primitive;NA;28;NA;80;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;July;3;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A1;
NA;NA;NA;sp;Torenia fournieri;Linden ex E. Fourn.;NA;Linderniaceae;0;0;0;0;1;annual_border_flower;0;therophyte;annual plant;0;0;0;0.2;deciduous;biotic;gullet;1;NP;both_lips;lower_lip_or_carina;nototribic;hidden;alighting_forcing;5;32;5;NA;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;June;2;neophyte;0;0;0;0;NA;NA;NA;NA;NC;1;A4b;
6056;6056;425000;sp;Trifolium campestre;Schreb.;Faboidae;Fabaceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;0.35;deciduous;biotic;flag;1;NP;standard;lower_lip_or_carina;sternotribic;hidden;alighting_forcing;2.5;5;2;13;0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;May;4;archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;AC;1;C2;
6057;6057;425100;sp;Trifolium dubium;Sibth.;Faboidae;Fabaceae;0;0;0;0;1;lawn_meadow_plant;0;therophyte;annual plant;0;0;0;0.4;partly_wintergreen;biotic;flag;1;NP;standard;lower_lip_or_carina;sternotribic;hidden;alighting_forcing;2;4;1.5;7;0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;May;5;indigenous_or_neophyte;0;0;0;0;fertilized_meadow_plants;LC;LC;LC;I;0;C2;
6068;6068;425750;sp;Trifolium incarnatum;L.;Faboidae;Fabaceae;0;0;0;0;1;groundcover_structure;0;therophyte;annual plant;0;0;0;0.5;partly_wintergreen;biotic;flag;1;NP;standard;lower_lip_or_carina;sternotribic;hidden;alighting_forcing;5;12;4;50;0;NA;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;May;3;neophyte;1;0;0;0;fertilized_meadow_plants;LC;LC;LC;N;1;D1a;
6121;6121;429600;sp;Triticum aestivum;L.;NA;Poaceae;0;0;0;1;0;spontanous;1;therophyte;annual plant;0;0;0;1.5;deciduous_wintergreen;abiotic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;archeophyte;1;0;0;0;weeds_ruderal_plants;LC;LC;LC;AC;1;C2b;
6190;6190;434300;sp;Vaccaria hispanica;(Mill.) Rauschert;Silenoideae;Caryophyllaceae;0;0;0;0;1;annual_border_flower;0;therophyte;annual plant;0;0;0;0.6;deciduous;biotic;stielteller;1;NP;margin;margin;central_inside;open;alighting;15;5;15;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;June;2;indigenous_or_archeophyte;0;0;0;0;weeds_ruderal_plants;CR;CR;CR;I;0;D1d;
6233;6233;437500;sp;Valerianella locusta;(L.) Laterr.;NA;Caprifoliaceae;0;0;0;0;1;crop;1;therophyte;annual plant;0;0;0;0.4;wintergreen;biotic;stielteller;1;NP;margin;margin;central_inside;open;alighting;1;0.5;NA;NA;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;April;2;indigenous_or_archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;C2c;
NA;NA;NA;hybrid;Verbena × hybrida;(Groenl. & Rümpler) G. L. Nesom & Pruski;NA;Verbenaceae;0;0;0;0;1;annual_border_flower;0;therophyte;annual plant;0;0;0;0.6;deciduous;biotic;stielteller;1;NP;margin;margin;central_inside;hidden;alighting;55;25;50;NA;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;May;6;neophyte;1;0;0;0;NA;NA;NA;NA;NC;1;CV;
6267;6267;440200;sp;Veronica agrestis;L.;NA;Plantaginaceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;0.05;deciduous_wintergreen;biotic;dish_bowl;0;NP;corolla_or_substitute;more_exact;diffuse_inside;open;alighting;0;3.5;7;NA;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;March;8;archeophyte;0;0;0;0;weeds_ruderal_plants;LC;NT;VU;A;0;B6a;
6280;6280;440800;sp;Veronica arvensis;L.;NA;Plantaginaceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;0.4;wintergreen_deciduous;biotic;dish_bowl;0;NP;corolla_or_substitute;more_exact;diffuse_inside;open;alighting;0;2;4;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;April;6;indigenous_or_archeophyte;0;0;0;0;weeds_ruderal_plants;LC;LC;LC;I;0;C1;
6297;6299;441900;sp;Veronica hederifolia;L.;NA;Plantaginaceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;0.05;pre-summergreen;biotic;dish_bowl;0;NP;corolla_or_substitute;more_exact;diffuse_inside;open;alighting;0;1.8;3.5;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;March;8;indigenous_or_archeophyte;0;0;0;0;weeds_ruderal_plants;NA;NA;NA;I;0;B6;
6304;6304;442600;sp;Veronica peregrina;L.;NA;Plantaginaceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;0.3;deciduous_wintergreen;biotic;dish_bowl;0;NP;corolla_or_substitute;more_exact;diffuse_inside;open;alighting;0;2;4;NA;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;April;3;neophyte;0;0;0;0;weeds_ruderal_plants;(LC);(LC);(LC);N;1;A2;
6270;6270;442700;sp;Veronica persica;Poir.;NA;Plantaginaceae;0;0;0;0;1;spontanous;0;therophyte;annual plant;0;0;0;0.05;deciduous_wintergreen;biotic;dish_bowl;0;NP;corolla_or_substitute;more_exact;diffuse_inside;open;alighting;0;6.5;13;NA;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;February;9;neophyte;0;0;0;0;weeds_ruderal_plants;(LC);(LC);(LC);N;1;A4a;
