plant,ugs_id,period,floral_abundance,plant_present,bee_visits,bee_present
Acanthus spinosus,33,C,2,TRUE,1,TRUE
Acer campestre,47,A,23,TRUE,0,FALSE
Achillea clypeolata,3,B,450,TRUE,2,TRUE
Achillea clypeolata,3,C,1800,TRUE,0,FALSE
Achillea millefolium,7,B,102,TRUE,0,FALSE
Achillea millefolium,7,C,547,TRUE,3,TRUE
Achillea millefolium,13,C,355,TRUE,5,TRUE
Achillea millefolium,21,C,222,TRUE,0,FALSE
Achillea millefolium,38,C,1025,TRUE,18,TRUE
Achillea millefolium,40,C,67,TRUE,0,FALSE
Achillea millefolium,49,B,1095,TRUE,3,TRUE
Achillea millefolium,50,A,10,TRUE,0,FALSE
Achillea millefolium,50,B,94,TRUE,0,FALSE
Achillea millefolium,51,C,523,TRUE,1,TRUE
Achillea millefolium,52,C,134,TRUE,5,TRUE
Achillea millefolium,53,C,25,TRUE,1,TRUE
Achillea millefolium,55,B,200,TRUE,3,TRUE
Achillea millefolium,59,C,24,TRUE,2,TRUE
Achillea millefolium,60,C,25,TRUE,2,TRUE
Actinidia chinensis,1,B,15,TRUE,0,FALSE
Aegopodium podagraria,1,B,144,TRUE,8,TRUE
Aegopodium podagraria,5,B,165,TRUE,0,FALSE
Aegopodium podagraria,22,B,243,TRUE,1,TRUE
Aegopodium podagraria,27,A,306,TRUE,1,TRUE
Aegopodium podagraria,27,B,20832,TRUE,28,TRUE
Aegopodium podagraria,29,B,62,TRUE,0,FALSE
Aegopodium podagraria,35,B,3390,TRUE,1,TRUE
Aegopodium podagraria,39,B,528,TRUE,0,FALSE
Aegopodium podagraria,46,B,2412,TRUE,32,TRUE
Aegopodium podagraria,58,B,3349,TRUE,43,TRUE
Agrimonia eupatoria,39,C,61,TRUE,0,FALSE
Ajuga reptans,11,A,104,TRUE,1,TRUE
Ajuga reptans,12,A,29,TRUE,2,TRUE
Ajuga reptans,14,A,2,TRUE,0,FALSE
Ajuga reptans,18,A,5,TRUE,0,FALSE
Ajuga reptans,19,A,159,TRUE,1,TRUE
Ajuga reptans,21,A,853,TRUE,4,TRUE
Ajuga reptans,23,A,6885,TRUE,103,TRUE
Ajuga reptans,29,A,6,TRUE,1,TRUE
Ajuga reptans,31,A,155,TRUE,5,TRUE
Ajuga reptans,31,B,10,TRUE,0,FALSE
Ajuga reptans,33,A,108,TRUE,0,FALSE
Ajuga reptans,34,A,26,TRUE,0,FALSE
Ajuga reptans,35,A,63,TRUE,0,FALSE
Ajuga reptans,36,A,49,TRUE,0,FALSE
Ajuga reptans,39,A,340,TRUE,0,FALSE
Ajuga reptans,43,A,16,TRUE,0,FALSE
Ajuga reptans,44,A,11,TRUE,0,FALSE
Ajuga reptans,47,A,18,TRUE,0,FALSE
Ajuga reptans,57,A,1472,TRUE,17,TRUE
Alchemilla mollis,1,B,756,TRUE,0,FALSE
Alchemilla mollis,22,A,216,TRUE,0,FALSE
Alchemilla mollis,22,B,1730,TRUE,0,FALSE
Alchemilla mollis,22,C,328,TRUE,0,FALSE
Alchemilla mollis,30,B,442,TRUE,0,FALSE
Alchemilla mollis,31,C,320,TRUE,0,FALSE
Alchemilla mollis,32,B,700,TRUE,0,FALSE
Alchemilla mollis,32,C,300,TRUE,1,TRUE
Alchemilla xanthochlora,35,B,200,TRUE,0,FALSE
Alliaria petiolata,1,A,44,TRUE,0,FALSE
Alliaria petiolata,16,A,5,TRUE,0,FALSE
Alliaria petiolata,16,B,4,TRUE,0,FALSE
Alliaria petiolata,38,A,10,TRUE,0,FALSE
Alliaria petiolata,44,A,292,TRUE,4,TRUE
Alliaria petiolata,47,A,8,TRUE,0,FALSE
Allium ampeloprasum,1,A,82,TRUE,0,FALSE
Allium carinatum,2,C,5,TRUE,1,TRUE
Allium fistulosum,11,B,40,TRUE,0,FALSE
Allium moly,1,B,12,TRUE,0,FALSE
Allium neapolitanum,5,A,50,TRUE,0,FALSE
Allium nigrum,20,A,33,TRUE,3,TRUE
Allium nigrum,27,B,70,TRUE,1,TRUE
Allium paradoxum,9,A,107,TRUE,0,FALSE
Allium paradoxum,37,A,28,TRUE,0,FALSE
Allium sativum,10,C,50,TRUE,0,FALSE
Allium schoenoprasum,5,A,470,TRUE,2,TRUE
Allium schoenoprasum,7,A,187,TRUE,8,TRUE
Allium schoenoprasum,12,B,1264,TRUE,3,TRUE
Allium schoenoprasum,27,A,105,TRUE,0,FALSE
Allium schoenoprasum,58,B,361,TRUE,0,FALSE
Allium ursinum,31,A,63,TRUE,0,FALSE
Allium ursinum,43,A,505,TRUE,11,TRUE
Althaea officinalis,7,C,12,TRUE,4,TRUE
Amelanchier ovalis,15,A,96,TRUE,1,TRUE
Anemone altaica,32,A,3,TRUE,0,FALSE
Anthericum liliago,38,C,26,TRUE,0,FALSE
Anthyllis vulneraria,15,A,500,TRUE,0,FALSE
Anthyllis vulneraria,20,B,10,TRUE,0,FALSE
Anthyllis vulneraria,38,A,2310,TRUE,3,TRUE
Anthyllis vulneraria,49,A,240,TRUE,3,TRUE
Anthyllis vulneraria,49,B,228,TRUE,1,TRUE
Anthyllis vulneraria,51,A,818,TRUE,0,FALSE
Anthyllis vulneraria,51,B,29,TRUE,0,FALSE
Anthyllis vulneraria,52,A,151,TRUE,1,TRUE
Anthyllis vulneraria,53,A,1708,TRUE,2,TRUE
Anthyllis vulneraria,53,B,12,TRUE,0,FALSE
Anthyllis vulneraria,57,B,22,TRUE,0,FALSE
Antirrhinum majus,7,C,11,TRUE,0,FALSE
Antirrhinum majus,9,B,21,TRUE,1,TRUE
Aquilegia vulgaris,2,A,42,TRUE,1,TRUE
Aquilegia vulgaris,3,A,68,TRUE,0,FALSE
Aquilegia vulgaris,7,A,45,TRUE,2,TRUE
Aquilegia vulgaris,10,A,23,TRUE,1,TRUE
Aquilegia vulgaris,11,B,6,TRUE,0,FALSE
Aquilegia vulgaris,12,B,15,TRUE,1,TRUE
Aquilegia vulgaris,26,A,57,TRUE,3,TRUE
Aquilegia vulgaris,26,B,5,TRUE,0,FALSE
Aquilegia vulgaris,30,A,35,TRUE,0,FALSE
Aquilegia vulgaris,31,B,15,TRUE,1,TRUE
Aquilegia vulgaris,32,B,7,TRUE,0,FALSE
Aquilegia vulgaris,35,A,46,TRUE,7,TRUE
Aquilegia vulgaris,44,A,3,TRUE,0,FALSE
Arabis alpina,32,B,41,TRUE,2,TRUE
Arctium lappa,39,C,11,TRUE,8,TRUE
Arenaria serpyllifolia,15,B,39,TRUE,0,FALSE
Aria edulis,18,A,34,TRUE,0,FALSE
Armoracia rusticana,1,A,180,TRUE,0,FALSE
Armoracia rusticana,1,B,6,TRUE,0,FALSE
Astrantia major,9,B,1128,TRUE,13,TRUE
Aubrieta deltoidea,11,A,14,TRUE,0,FALSE
Aubrieta deltoidea,11,B,18,TRUE,0,FALSE
Aurinia saxatilis,8,A,107,TRUE,0,FALSE
Begonia cucullata,29,C,41,TRUE,0,FALSE
Bellis perennis,1,A,36,TRUE,0,FALSE
Bellis perennis,1,B,16,TRUE,0,FALSE
Bellis perennis,1,C,1,TRUE,0,FALSE
Bellis perennis,4,C,1,TRUE,0,FALSE
Bellis perennis,5,B,45,TRUE,0,FALSE
Bellis perennis,8,A,17,TRUE,0,FALSE
Bellis perennis,8,B,4,TRUE,1,TRUE
Bellis perennis,8,C,10,TRUE,1,TRUE
Bellis perennis,11,A,11,TRUE,0,FALSE
Bellis perennis,11,B,100,TRUE,0,FALSE
Bellis perennis,12,A,62,TRUE,0,FALSE
Bellis perennis,12,B,6,TRUE,0,FALSE
Bellis perennis,13,A,336,TRUE,3,TRUE
Bellis perennis,13,B,148,TRUE,1,TRUE
Bellis perennis,13,C,2,TRUE,0,FALSE
Bellis perennis,14,A,127,TRUE,0,FALSE
Bellis perennis,14,B,61,TRUE,0,FALSE
Bellis perennis,14,C,1,TRUE,0,FALSE
Bellis perennis,15,A,6,TRUE,0,FALSE
Bellis perennis,16,A,142,TRUE,1,TRUE
Bellis perennis,16,B,33,TRUE,4,TRUE
Bellis perennis,16,C,12,TRUE,0,FALSE
Bellis perennis,17,A,105,TRUE,3,TRUE
Bellis perennis,17,B,90,TRUE,0,FALSE
Bellis perennis,18,A,416,TRUE,0,FALSE
Bellis perennis,18,B,172,TRUE,1,TRUE
Bellis perennis,18,C,11,TRUE,0,FALSE
Bellis perennis,19,A,95,TRUE,4,TRUE
Bellis perennis,19,B,39,TRUE,0,FALSE
Bellis perennis,19,C,4,TRUE,0,FALSE
Bellis perennis,20,A,12,TRUE,1,TRUE
Bellis perennis,20,B,1,TRUE,0,FALSE
Bellis perennis,21,B,9,TRUE,0,FALSE
Bellis perennis,22,A,67,TRUE,5,TRUE
Bellis perennis,22,B,48,TRUE,1,TRUE
Bellis perennis,22,C,6,TRUE,0,FALSE
Bellis perennis,23,A,133,TRUE,0,FALSE
Bellis perennis,23,B,4,TRUE,0,FALSE
Bellis perennis,24,A,151,TRUE,0,FALSE
Bellis perennis,24,B,2,TRUE,0,FALSE
Bellis perennis,24,C,10,TRUE,0,FALSE
Bellis perennis,26,A,1,TRUE,0,FALSE
Bellis perennis,26,B,2,TRUE,0,FALSE
Bellis perennis,26,C,62,TRUE,0,FALSE
Bellis perennis,28,A,94,TRUE,0,FALSE
Bellis perennis,28,B,73,TRUE,5,TRUE
Bellis perennis,29,A,15,TRUE,1,TRUE
Bellis perennis,29,C,5,TRUE,0,FALSE
Bellis perennis,33,A,58,TRUE,0,FALSE
Bellis perennis,33,B,32,TRUE,0,FALSE
Bellis perennis,33,C,4,TRUE,1,TRUE
Bellis perennis,34,A,286,TRUE,0,FALSE
Bellis perennis,34,B,1,TRUE,0,FALSE
Bellis perennis,34,C,5,TRUE,0,FALSE
Bellis perennis,35,A,1,TRUE,0,FALSE
Bellis perennis,35,C,4,TRUE,1,TRUE
Bellis perennis,36,B,1,TRUE,0,FALSE
Bellis perennis,37,A,54,TRUE,0,FALSE
Bellis perennis,37,B,58,TRUE,1,TRUE
Bellis perennis,37,C,26,TRUE,2,TRUE
Bellis perennis,38,A,13,TRUE,1,TRUE
Bellis perennis,38,B,5,TRUE,0,FALSE
Bellis perennis,39,A,236,TRUE,0,FALSE
Bellis perennis,39,B,97,TRUE,0,FALSE
Bellis perennis,40,A,469,TRUE,2,TRUE
Bellis perennis,40,B,353,TRUE,3,TRUE
Bellis perennis,40,C,2,TRUE,0,FALSE
Bellis perennis,42,A,407,TRUE,1,TRUE
Bellis perennis,42,B,261,TRUE,0,FALSE
Bellis perennis,42,C,47,TRUE,0,FALSE
Bellis perennis,43,A,2,TRUE,0,FALSE
Bellis perennis,44,A,4,TRUE,0,FALSE
Bellis perennis,45,A,65,TRUE,0,FALSE
Bellis perennis,47,A,252,TRUE,2,TRUE
Bellis perennis,47,B,36,TRUE,1,TRUE
Bellis perennis,47,C,3,TRUE,1,TRUE
Bellis perennis,48,A,516,TRUE,1,TRUE
Bellis perennis,48,B,150,TRUE,4,TRUE
Bellis perennis,48,C,3,TRUE,1,TRUE
Bellis perennis,50,A,19,TRUE,0,FALSE
Bellis perennis,57,A,14,TRUE,0,FALSE
Bellis perennis,57,B,2,TRUE,0,FALSE
Beta vulgaris,7,B,330,TRUE,0,FALSE
Borago officinalis,2,A,162,TRUE,27,TRUE
Borago officinalis,2,C,7,TRUE,4,TRUE
Borago officinalis,3,A,26,TRUE,1,TRUE
Borago officinalis,5,A,25,TRUE,4,TRUE
Borago officinalis,5,B,14,TRUE,1,TRUE
Borago officinalis,7,A,39,TRUE,23,TRUE
Borago officinalis,7,C,1,TRUE,1,TRUE
Borago officinalis,10,A,51,TRUE,9,TRUE
Borago officinalis,10,B,6,TRUE,5,TRUE
Borago officinalis,10,C,5,TRUE,3,TRUE
Borago officinalis,11,B,27,TRUE,4,TRUE
Borago officinalis,15,B,4,TRUE,0,FALSE
Brunnera macrophylla,39,A,13,TRUE,0,FALSE
Buddleja davidii,2,C,580,TRUE,6,TRUE
Buphthalmum salicifolium,39,B,12,TRUE,2,TRUE
Buphthalmum salicifolium,49,B,4,TRUE,1,TRUE
Buphthalmum salicifolium,55,B,4,TRUE,2,TRUE
Calendula officinalis,1,C,1,TRUE,0,FALSE
Calendula officinalis,3,A,29,TRUE,4,TRUE
Calendula officinalis,3,B,11,TRUE,0,FALSE
Calendula officinalis,3,C,13,TRUE,3,TRUE
Calendula officinalis,7,B,3,TRUE,0,FALSE
Calendula officinalis,8,A,2,TRUE,0,FALSE
Calendula officinalis,9,B,5,TRUE,0,FALSE
Calendula officinalis,9,C,34,TRUE,8,TRUE
Calendula officinalis,10,A,31,TRUE,0,FALSE
Calendula officinalis,10,B,12,TRUE,0,FALSE
Calendula officinalis,10,C,6,TRUE,3,TRUE
Calibrachoa parviflora,29,C,24,TRUE,0,FALSE
Calystegia sepium,1,C,8,TRUE,4,TRUE
Calystegia sepium,23,C,2,TRUE,1,TRUE
Calystegia sepium,58,C,3,TRUE,0,FALSE
Camellia sasanqua,32,A,8,TRUE,0,FALSE
Camellia sasanqua,37,A,4,TRUE,0,FALSE
Campanula carpatica,32,B,32,TRUE,1,TRUE
Campanula glomerata,56,B,5,TRUE,0,FALSE
Campanula medium,7,B,8,TRUE,3,TRUE
Campanula medium,9,B,3,TRUE,6,TRUE
Campanula medium,9,C,1,TRUE,0,FALSE
Campanula persicifolia,3,B,3,TRUE,1,TRUE
Campanula poscharskyana,32,B,100,TRUE,4,TRUE
Campanula poscharskyana,34,A,7,TRUE,0,FALSE
Campanula rapunculoides,15,C,3,TRUE,0,FALSE
Campanula rotundifolia,15,C,8,TRUE,2,TRUE
Campanula trachelium,39,C,43,TRUE,2,TRUE
Capsella bursa-pastoris,38,A,286,TRUE,1,TRUE
Cardamine pentaphyllos,37,A,16,TRUE,0,FALSE
Cardamine pratensis,17,A,1,TRUE,0,FALSE
Cardamine pratensis,19,A,11,TRUE,1,TRUE
Cardamine pratensis,36,A,7,TRUE,0,FALSE
Carum carvi,14,B,100,TRUE,0,FALSE
Ceanothus americanus,24,B,220,TRUE,23,TRUE
Ceanothus americanus,24,C,520,TRUE,18,TRUE
Centaurea caerulescens,52,B,2,TRUE,3,TRUE
Centaurea jacea,13,B,38,TRUE,10,TRUE
Centaurea jacea,13,C,23,TRUE,9,TRUE
Centaurea jacea,14,C,4,TRUE,1,TRUE
Centaurea jacea,17,C,1,TRUE,1,TRUE
Centaurea jacea,21,C,28,TRUE,17,TRUE
Centaurea jacea,35,A,4,TRUE,3,TRUE
Centaurea jacea,35,B,3,TRUE,16,TRUE
Centaurea jacea,43,C,9,TRUE,6,TRUE
Centaurea jacea,44,B,15,TRUE,4,TRUE
Centaurea jacea,45,B,8,TRUE,15,TRUE
Centaurea jacea,52,A,19,TRUE,0,FALSE
Centaurea jacea,52,B,2,TRUE,3,TRUE
Centaurea jacea,53,B,6,TRUE,4,TRUE
Centaurea jacea,53,C,12,TRUE,6,TRUE
Centaurea jacea,55,B,2,TRUE,0,FALSE
Centaurea jacea,56,B,14,TRUE,7,TRUE
Centaurea jacea,56,C,5,TRUE,11,TRUE
Centaurea jacea,57,B,40,TRUE,19,TRUE
Centaurea jacea,57,C,2,TRUE,2,TRUE
Centaurea jacea,60,C,51,TRUE,25,TRUE
Centaurea montana,4,A,5,TRUE,4,TRUE
Centaurea montana,12,A,2,TRUE,7,TRUE
Centaurea montana,12,B,23,TRUE,7,TRUE
Centaurea montana,12,C,1,TRUE,0,FALSE
Centaurea montana,27,A,6,TRUE,6,TRUE
Centaurea montana,32,A,5,TRUE,2,TRUE
Centaurea montana,32,B,16,TRUE,6,TRUE
Centaurea montana,34,B,3,TRUE,1,TRUE
Centaurea montana,39,A,1,TRUE,0,FALSE
Centaurea scabiosa,21,C,10,TRUE,2,TRUE
Centaurea scabiosa,51,C,38,TRUE,26,TRUE
Centaurea scabiosa,52,C,2,TRUE,1,TRUE
Centaurea scabiosa,53,B,5,TRUE,9,TRUE
Centaurea scabiosa,53,C,2,TRUE,2,TRUE
Centaurea scabiosa,56,A,2,TRUE,0,FALSE
Centaurea scabiosa,56,B,5,TRUE,7,TRUE
Centaurea scabiosa,56,C,2,TRUE,0,FALSE
Centaurea scabiosa,57,B,3,TRUE,1,TRUE
Centaurea stoebe,38,C,9,TRUE,32,TRUE
Centaurea stoebe,55,C,3,TRUE,0,FALSE
Cerastium fontanum,19,B,20,TRUE,0,FALSE
Cerastium fontanum,21,B,7,TRUE,0,FALSE
Cerastium fontanum,22,C,2,TRUE,0,FALSE
Cerastium fontanum,28,B,3,TRUE,0,FALSE
Cerastium fontanum,34,B,5,TRUE,0,FALSE
Cerastium fontanum,35,B,1,TRUE,0,FALSE
Cerastium fontanum,44,A,12,TRUE,0,FALSE
Cerastium fontanum,46,A,3,TRUE,0,FALSE
Cerastium fontanum,46,C,3,TRUE,0,FALSE
Cerastium fontanum,47,B,8,TRUE,0,FALSE
Cerastium glomeratum,7,A,9,TRUE,0,FALSE
Cerastium glomeratum,16,C,1,TRUE,0,FALSE
Cerastium glomeratum,18,A,12,TRUE,0,FALSE
Cerastium glomeratum,28,B,5,TRUE,0,FALSE
Cerastium glomeratum,29,C,10,TRUE,0,FALSE
Cerastium glomeratum,45,B,10,TRUE,0,FALSE
Cerastium glomeratum,45,C,4,TRUE,0,FALSE
Cerastium glomeratum,50,A,34,TRUE,0,FALSE
Cerastium tomentosum,8,A,56,TRUE,0,FALSE
Cerastium tomentosum,35,A,32,TRUE,0,FALSE
Chaenomeles speciosa,19,A,133,TRUE,3,TRUE
Chelidonium majus,37,A,4,TRUE,0,FALSE
Chelidonium majus,40,A,24,TRUE,0,FALSE
Chelidonium majus,40,B,2,TRUE,0,FALSE
Chelidonium majus,42,A,15,TRUE,0,FALSE
Cichorium intybus,16,C,13,TRUE,2,TRUE
Cichorium intybus,24,C,11,TRUE,2,TRUE
Cichorium intybus,51,C,120,TRUE,6,TRUE
Cichorium intybus,56,C,1,TRUE,0,FALSE
Circaea lutetiana,1,C,11,TRUE,0,FALSE
Circaea lutetiana,8,C,25,TRUE,1,TRUE
Circaea lutetiana,10,C,91,TRUE,0,FALSE
Circaea lutetiana,20,C,11,TRUE,0,FALSE
Circaea lutetiana,28,C,64,TRUE,1,TRUE
Circaea lutetiana,31,C,631,TRUE,13,TRUE
Circaea lutetiana,35,C,54,TRUE,0,FALSE
Circaea lutetiana,36,C,45,TRUE,3,TRUE
Circaea lutetiana,37,C,22,TRUE,0,FALSE
Cirsium arvense,13,C,22,TRUE,18,TRUE
Cirsium arvense,35,C,17,TRUE,8,TRUE
Cirsium arvense,38,C,4,TRUE,0,FALSE
Cirsium arvense,44,C,33,TRUE,14,TRUE
Cirsium arvense,58,C,45,TRUE,10,TRUE
Cirsium vulgare,58,C,2,TRUE,8,TRUE
Clematis vitalba,55,C,51,TRUE,3,TRUE
Clinopodium vulgare,56,C,87,TRUE,2,TRUE
Clinopodium vulgare,60,C,87,TRUE,0,FALSE
Convallaria majalis,5,A,15,TRUE,0,FALSE
Convallaria majalis,10,A,280,TRUE,0,FALSE
Convallaria majalis,11,A,368,TRUE,0,FALSE
Convallaria majalis,29,A,17,TRUE,0,FALSE
Convallaria majalis,30,A,46,TRUE,0,FALSE
Convallaria majalis,33,A,13,TRUE,0,FALSE
Convolvulus arvensis,1,C,2,TRUE,1,TRUE
Convolvulus arvensis,2,C,1,TRUE,0,FALSE
Convolvulus arvensis,21,C,5,TRUE,3,TRUE
Coreopsis verticillata,26,C,43,TRUE,5,TRUE
Coriandrum sativum,7,B,80,TRUE,15,TRUE
Cornus sanguinea,14,B,1100,TRUE,1,TRUE
Cornus sanguinea,19,B,752,TRUE,3,TRUE
Cornus sanguinea,21,B,7525,TRUE,6,TRUE
Cornus sanguinea,23,B,628,TRUE,7,TRUE
Cornus sanguinea,33,A,89,TRUE,1,TRUE
Cornus sanguinea,37,B,77,TRUE,0,FALSE
Cornus sericea,19,C,91,TRUE,2,TRUE
Cota tinctoria,7,B,6,TRUE,1,TRUE
Cota tinctoria,7,C,54,TRUE,4,TRUE
Cota tinctoria,38,C,12,TRUE,1,TRUE
Cota tinctoria,51,C,2,TRUE,2,TRUE
Cotoneaster dammeri,32,B,82,TRUE,2,TRUE
Crataegus laevigata,47,B,5,TRUE,0,FALSE
Crepis biennis,14,B,10,TRUE,2,TRUE
Crepis biennis,16,B,7,TRUE,2,TRUE
Crepis biennis,17,B,79,TRUE,8,TRUE
Crepis biennis,21,A,19,TRUE,1,TRUE
Crepis biennis,21,B,10,TRUE,6,TRUE
Crepis biennis,34,B,47,TRUE,2,TRUE
Crepis biennis,43,B,3,TRUE,3,TRUE
Crepis biennis,47,B,86,TRUE,2,TRUE
Crepis biennis,57,B,52,TRUE,13,TRUE
Crepis biennis,59,B,16,TRUE,2,TRUE
Crepis biennis,60,A,44,TRUE,0,FALSE
Crepis biennis,60,B,3,TRUE,1,TRUE
Crepis capillaris,1,C,4,TRUE,1,TRUE
Crepis capillaris,18,C,103,TRUE,8,TRUE
Crepis capillaris,24,C,9,TRUE,4,TRUE
Crepis capillaris,33,C,4,TRUE,0,FALSE
Crepis capillaris,34,C,40,TRUE,9,TRUE
Crepis capillaris,35,C,44,TRUE,1,TRUE
Crepis capillaris,37,C,43,TRUE,5,TRUE
Crepis capillaris,45,C,91,TRUE,8,TRUE
Crepis capillaris,46,C,12,TRUE,0,FALSE
Crepis capillaris,48,C,5,TRUE,1,TRUE
Crocosmia _x crocosmiiflora,11,C,15,TRUE,3,TRUE
Crocosmia _x crocosmiiflora,12,C,28,TRUE,1,TRUE
Crocosmia _x crocosmiiflora,26,C,52,TRUE,13,TRUE
Crocosmia aurea,9,C,17,TRUE,0,FALSE
Crocosmia aurea,11,C,48,TRUE,2,TRUE
Cucumis sativus,4,C,2,TRUE,0,FALSE
Cucumis sativus,6,B,4,TRUE,0,FALSE
Cucurbita pepo,2,B,1,TRUE,0,FALSE
Cucurbita pepo,10,C,1,TRUE,0,FALSE
Cymbalaria muralis,20,A,12,TRUE,0,FALSE
Cynara cardunculus,7,C,1,TRUE,11,TRUE
Dahlia pinnata,29,C,4,TRUE,0,FALSE
Dasiphora fruticosa,26,A,4,TRUE,3,TRUE
Daucus carota,7,C,350,TRUE,2,TRUE
